MON,APT,MON
MON,ASL,MON
MON,DAB,MON
MON,DSA,MON
MON,DSS,MON
MON,GFAGFB,MON
MON,GFC,MON
MON,KVB,MON
MON,MID,MON
MON,NLNVAL,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,STA,MON
MON,STB,MON
MON,STC,MON
MON,TENTRB,MON
MON,TEQTRC,MON
MON,TRO,MON
MON,VFB,MON
MON,GFC,OSC,OSO,STC,MON
MON,GFC,OSC,OSO,TENTRB,MON
MON,GFC,OSC,OSO,TEQTRC,MON
MON,GFC,OSC,OSO,TRO,MON
MON,GFC,OSC,OSO,VFB,MON
MON,GFC,OSC,OSS,STA,MON
MON,GFC,OSC,OSS,STB,MON
MON,GFC,OSC,OSS,STC,MON
MON,GFC,OSC,OSS,TENTRB,MON
MON,GFC,OSC,OSS,TEQTRC,MON
MON,GFC,OSC,OSS,TRO,MON
MON,GFC,OSC,OSS,VFB,MON
MON,GFC,OSC,STA,STB,MON
MON,GFC,OSC,STA,STC,MON
MON,GFC,OSC,STA,TENTRB,MON
MON,GFC,OSC,STA,TEQTRC,MON
MON,GFC,OSC,STA,TRO,MON
MON,GFC,OSC,STA,VFB,MON
MON,GFC,OSC,STB,TENTRB,MON
MON,GFC,OSC,STB,TEQTRC,MON
MON,GFC,OSC,STB,TRO,MON
MON,GFC,OSC,STB,VFB,MON
MON,GFC,OSC,STC,TENTRB,MON
MON,GFC,OSC,STC,TEQTRC,MON
MON,GFC,OSC,STC,TRO,MON
MON,GFC,OSC,STC,VFB,MON
MON,GFC,OSC,TENTRB,TEQTRC,MON
MON,GFC,OSC,TENTRB,TRO,MON
MON,GFC,OSC,TENTRB,VFB,MON
MON,GFC,OSC,TEQTRC,TRO,MON
MON,GFC,OSC,TEQTRC,VFB,MON
MON,GFC,OSC,TRO,VFB,MON
MON,GFC,OSE,OSO,OSS,MON
MON,GFC,OSE,OSO,STA,MON
MON,GFC,OSE,OSO,TENTRB,MON
MON,GFC,OSE,OSO,TRO,MON
MON,GFC,OSE,OSO,VFB,MON
MON,GFC,OSE,OSS,TRO,MON
MON,GFC,OSE,OSS,VFB,MON
MON,GFC,OSE,STA,TRO,MON
MON,GFC,OSE,TENTRB,TRO,MON
MON,GFC,OSE,TEQTRC,TRO,MON
MON,GFC,OSE,TRO,VFB,MON
MON,GFC,OSO,OSS,STA,MON
MON,GFC,OSO,OSS,STB,MON
MON,GFC,OSO,OSS,STC,MON
MON,GFC,OSO,OSS,TENTRB,MON
MON,GFC,OSO,OSS,TEQTRC,MON
MON,GFC,OSO,OSS,TRO,MON
MON,GFC,OSO,OSS,VFB,MON
MON,GFC,OSO,STA,STB,MON
MON,GFC,OSO,STA,STC,MON
MON,GFC,OSO,STA,TENTRB,MON
MON,GFC,OSO,STA,TEQTRC,MON
MON,GFC,OSO,STA,TRO,MON
MON,GFC,OSO,STA,VFB,MON
MON,GFC,OSO,STB,STC,MON
MON,GFC,OSO,STB,TENTRB,MON
MON,GFC,OSO,STB,TEQTRC,MON
MON,GFC,OSO,STB,TRO,MON
MON,GFC,OSO,STB,VFB,MON
MON,GFC,OSO,STC,TENTRB,MON
MON,GFC,OSO,STC,TEQTRC,MON
MON,GFC,OSO,STC,TRO,MON
MON,GFC,OSO,STC,VFB,MON
MON,GFC,OSO,TENTRB,TEQTRC,MON
MON,GFC,OSO,TENTRB,TRO,MON
MON,GFC,OSO,TENTRB,VFB,MON
MON,GFC,OSO,TEQTRC,TRO,MON
MON,GFC,OSO,TEQTRC,VFB,MON
MON,GFC,OSO,TRO,VFB,MON
MON,GFC,OSS,STA,STB,MON
MON,GFC,OSS,STA,STC,MON
MON,GFC,OSS,STA,TENTRB,MON
MON,GFC,OSS,STA,TEQTRC,MON
MON,GFC,OSS,STA,TRO,MON
MON,GFC,OSS,STA,VFB,MON
MON,GFC,OSS,STB,TENTRB,MON
MON,GFC,OSS,STB,TEQTRC,MON
MON,GFC,OSS,STB,TRO,MON
MON,GFC,OSS,STB,VFB,MON
MON,GFC,OSS,STC,TENTRB,MON
MON,GFC,OSS,STC,TEQTRC,MON
MON,GFC,OSS,STC,TRO,MON
MON,GFC,OSS,STC,VFB,MON
MON,GFC,OSS,TENTRB,TEQTRC,MON
MON,GFC,OSS,TENTRB,TRO,MON
MON,GFC,OSS,TENTRB,VFB,MON
MON,GFC,OSS,TEQTRC,TRO,MON
MON,GFC,OSS,TEQTRC,VFB,MON
MON,GFC,OSS,TRO,VFB,MON
MON,GFC,STA,STB,TRO,MON
MON,GFC,STA,STB,VFB,MON
MON,GFC,STA,STC,TRO,MON
MON,GFC,STA,STC,VFB,MON
MON,GFC,STA,TENTRB,TRO,MON
MON,GFC,STA,TENTRB,VFB,MON
MON,GFC,STA,TEQTRC,TRO,MON
MON,GFC,STA,TEQTRC,VFB,MON
MON,GFC,STA,TRO,VFB,MON
MON,GFC,STB,STC,TRO,MON
MON,GFC,STB,TENTRB,TRO,MON
MON,GFC,STB,TENTRB,VFB,MON
MON,GFC,STB,TEQTRC,TRO,MON
MON,GFC,STB,TEQTRC,VFB,MON
MON,GFC,STB,TRO,VFB,MON
MON,GFC,STC,TENTRB,TRO,MON
MON,GFC,STC,TENTRB,VFB,MON
MON,GFC,STC,TEQTRC,TRO,MON
MON,GFC,STC,TEQTRC,VFB,MON
MON,GFC,STC,TRO,VFB,MON
MON,GFC,TENTRB,TEQTRC,TRO,MON
MON,GFC,TENTRB,TEQTRC,VFB,MON
MON,GFC,TENTRB,TRO,VFB,MON
MON,GFC,TEQTRC,TRO,VFB,MON
MON,KVB,MID,NLNVAL,OSC,MON
MON,KVB,MID,NLNVAL,OSE,MON
MON,KVB,MID,NLNVAL,OSO,MON
MON,KVB,MID,NLNVAL,OSS,MON
MON,KVB,MID,NLNVAL,STA,MON
MON,KVB,MID,NLNVAL,STB,MON
MON,KVB,MID,NLNVAL,STC,MON
MON,KVB,MID,NLNVAL,TENTRB,MON
MON,KVB,MID,NLNVAL,TEQTRC,MON
MON,KVB,MID,NLNVAL,TRO,MON
MON,KVB,MID,NLNVAL,VFB,MON
MON,KVB,MID,OSC,OSE,MON
MON,KVB,MID,OSC,OSO,MON
MON,KVB,MID,OSC,OSS,MON
MON,KVB,MID,OSC,STA,MON
MON,KVB,MID,OSC,STB,MON
MON,KVB,MID,OSC,STC,MON
MON,KVB,MID,OSC,TENTRB,MON
MON,KVB,MID,OSC,TEQTRC,MON
MON,KVB,MID,OSC,TRO,MON
MON,KVB,MID,OSC,VFB,MON
MON,KVB,MID,OSE,OSO,MON
MON,KVB,MID,OSE,OSS,MON
MON,KVB,MID,OSE,STA,MON
MON,KVB,MID,OSE,STB,MON
MON,KVB,MID,OSE,STC,MON
MON,KVB,MID,OSE,TENTRB,MON
MON,KVB,MID,OSE,TEQTRC,MON
MON,KVB,MID,OSE,TRO,MON
MON,KVB,MID,OSE,VFB,MON
MON,KVB,MID,OSO,OSS,MON
MON,KVB,MID,OSO,STA,MON
MON,KVB,MID,OSO,STB,MON
MON,KVB,MID,OSO,STC,MON
MON,KVB,MID,OSO,TENTRB,MON
MON,KVB,MID,OSO,TEQTRC,MON
MON,KVB,MID,OSO,TRO,MON
MON,KVB,MID,OSO,VFB,MON
MON,KVB,MID,OSS,STA,MON
MON,KVB,MID,OSS,STB,MON
MON,KVB,MID,OSS,STC,MON
MON,KVB,MID,OSS,TENTRB,MON
MON,KVB,MID,OSS,TEQTRC,MON
MON,KVB,MID,OSS,TRO,MON
MON,KVB,MID,OSS,VFB,MON
MON,KVB,MID,STA,STB,MON
MON,KVB,MID,STA,STC,MON
MON,KVB,MID,STA,TENTRB,MON
MON,KVB,MID,STA,TEQTRC,MON
MON,KVB,MID,STA,TRO,MON
MON,KVB,MID,STA,VFB,MON
MON,KVB,MID,STB,STC,MON
MON,KVB,MID,STB,TENTRB,MON
MON,KVB,MID,STB,TEQTRC,MON
MON,KVB,MID,STB,TRO,MON
MON,KVB,MID,STB,VFB,MON
MON,KVB,MID,STC,TENTRB,MON
MON,KVB,MID,STC,TEQTRC,MON
MON,KVB,MID,STC,TRO,MON
MON,KVB,MID,STC,VFB,MON
MON,KVB,MID,TENTRB,TEQTRC,MON
MON,KVB,MID,TENTRB,TRO,MON
MON,KVB,MID,TENTRB,VFB,MON
MON,KVB,MID,TEQTRC,TRO,MON
MON,KVB,MID,TEQTRC,VFB,MON
MON,KVB,MID,TRO,VFB,MON
MON,KVB,NLNVAL,OSC,OSE,MON
MON,KVB,NLNVAL,OSC,OSO,MON
MON,KVB,NLNVAL,OSC,OSS,MON
MON,KVB,NLNVAL,OSC,STA,MON
MON,KVB,NLNVAL,OSC,STB,MON
MON,KVB,NLNVAL,OSC,STC,MON
MON,KVB,NLNVAL,OSC,TENTRB,MON
MON,KVB,NLNVAL,OSC,TEQTRC,MON
MON,KVB,NLNVAL,OSC,TRO,MON
MON,KVB,NLNVAL,OSC,VFB,MON
MON,KVB,NLNVAL,OSE,OSO,MON
MON,KVB,NLNVAL,OSE,OSS,MON
MON,KVB,NLNVAL,OSE,TRO,MON
MON,KVB,NLNVAL,OSE,VFB,MON
MON,KVB,NLNVAL,OSO,OSS,MON
MON,KVB,NLNVAL,OSO,STA,MON
MON,KVB,NLNVAL,OSO,STB,MON
MON,KVB,NLNVAL,OSO,STC,MON
MON,KVB,NLNVAL,OSO,TENTRB,MON
MON,KVB,NLNVAL,OSO,TEQTRC,MON
MON,KVB,NLNVAL,OSO,TRO,MON
MON,KVB,NLNVAL,OSO,VFB,MON
MON,KVB,NLNVAL,OSS,STA,MON
MON,KVB,NLNVAL,OSS,STB,MON
MON,KVB,NLNVAL,OSS,STC,MON
MON,KVB,NLNVAL,OSS,TENTRB,MON
MON,KVB,NLNVAL,OSS,TEQTRC,MON
MON,KVB,NLNVAL,OSS,TRO,MON
MON,KVB,NLNVAL,OSS,VFB,MON
MON,KVB,NLNVAL,STA,STB,MON
MON,KVB,NLNVAL,STA,STC,MON
MON,KVB,NLNVAL,STA,TENTRB,MON
MON,KVB,NLNVAL,STA,TEQTRC,MON
MON,KVB,NLNVAL,STA,TRO,MON
MON,KVB,NLNVAL,STA,VFB,MON
MON,KVB,NLNVAL,STB,TENTRB,MON
MON,KVB,NLNVAL,STB,TEQTRC,MON
MON,KVB,NLNVAL,STB,TRO,MON
MON,KVB,NLNVAL,STB,VFB,MON
MON,KVB,NLNVAL,STC,TENTRB,MON
MON,KVB,NLNVAL,STC,TEQTRC,MON
MON,KVB,NLNVAL,STC,TRO,MON
MON,KVB,NLNVAL,STC,VFB,MON
MON,KVB,NLNVAL,TENTRB,TEQTRC,MON
MON,KVB,NLNVAL,TENTRB,TRO,MON
MON,KVB,NLNVAL,TENTRB,VFB,MON
MON,KVB,NLNVAL,TEQTRC,TRO,MON
MON,KVB,NLNVAL,TEQTRC,VFB,MON
MON,KVB,NLNVAL,TRO,VFB,MON
MON,KVB,OSC,OSE,OSO,MON
MON,KVB,OSC,OSE,OSS,MON
MON,KVB,OSC,OSE,STA,MON
MON,KVB,OSC,OSE,STB,MON
MON,KVB,OSC,OSE,STC,MON
MON,KVB,OSC,OSE,TENTRB,MON
MON,KVB,OSC,OSE,TEQTRC,MON
MON,KVB,OSC,OSE,TRO,MON
MON,KVB,OSC,OSE,VFB,MON
MON,KVB,OSC,OSO,OSS,MON
MON,KVB,OSC,OSO,STA,MON
MON,KVB,OSC,OSO,STB,MON
MON,KVB,OSC,OSO,STC,MON
MON,KVB,OSC,OSO,TENTRB,MON
MON,KVB,OSC,OSO,TEQTRC,MON
MON,KVB,OSC,OSO,TRO,MON
MON,KVB,OSC,OSO,VFB,MON
MON,KVB,OSC,OSS,STA,MON
MON,KVB,OSC,OSS,STB,MON
MON,KVB,OSC,OSS,STC,MON
MON,KVB,OSC,OSS,TENTRB,MON
MON,KVB,OSC,OSS,TEQTRC,MON
MON,KVB,OSC,OSS,TRO,MON
MON,KVB,OSC,OSS,VFB,MON
MON,KVB,OSC,STA,STB,MON
MON,KVB,OSC,STA,STC,MON
MON,KVB,OSC,STA,TENTRB,MON
MON,KVB,OSC,STA,TEQTRC,MON
MON,KVB,OSC,STA,TRO,MON
MON,KVB,OSC,STA,VFB,MON
MON,KVB,OSC,STB,STC,MON
MON,KVB,OSC,STB,TENTRB,MON
MON,KVB,OSC,STB,TEQTRC,MON
MON,KVB,OSC,STB,TRO,MON
MON,KVB,OSC,STB,VFB,MON
MON,KVB,OSC,STC,TENTRB,MON
MON,KVB,OSC,STC,TEQTRC,MON
MON,KVB,OSC,STC,TRO,MON
MON,KVB,OSC,STC,VFB,MON
MON,KVB,OSC,TENTRB,TEQTRC,MON
MON,KVB,OSC,TENTRB,TRO,MON
MON,KVB,OSC,TENTRB,VFB,MON
MON,KVB,OSC,TEQTRC,TRO,MON
MON,KVB,OSC,TEQTRC,VFB,MON
MON,KVB,OSC,TRO,VFB,MON
MON,KVB,OSE,OSO,OSS,MON
MON,KVB,OSE,OSO,STA,MON
MON,KVB,OSE,OSO,STB,MON
MON,KVB,OSE,OSO,STC,MON
MON,KVB,OSE,OSO,TENTRB,MON
MON,KVB,OSE,OSO,TEQTRC,MON
MON,KVB,OSE,OSO,TRO,MON
MON,KVB,OSE,OSO,VFB,MON
MON,KVB,OSE,OSS,STA,MON
MON,KVB,OSE,OSS,STB,MON
MON,KVB,OSE,OSS,STC,MON
MON,KVB,OSE,OSS,TENTRB,MON
MON,KVB,OSE,OSS,TEQTRC,MON
MON,KVB,OSE,OSS,TRO,MON
MON,KVB,OSE,OSS,VFB,MON
MON,KVB,OSE,STA,TENTRB,MON
MON,KVB,OSE,STA,TRO,MON
MON,KVB,OSE,STA,VFB,MON
MON,KVB,OSE,STB,TRO,MON
MON,KVB,OSE,STB,VFB,MON
MON,KVB,OSE,STC,TRO,MON
MON,KVB,OSE,STC,VFB,MON
MON,KVB,OSE,TENTRB,TRO,MON
MON,KVB,OSE,TENTRB,VFB,MON
MON,KVB,OSE,TEQTRC,TRO,MON
MON,KVB,OSE,TEQTRC,VFB,MON
MON,KVB,OSE,TRO,VFB,MON
MON,KVB,OSO,OSS,STA,MON
MON,KVB,OSO,OSS,STB,MON
MON,KVB,OSO,OSS,STC,MON
MON,KVB,OSO,OSS,TENTRB,MON
MON,KVB,OSO,OSS,TEQTRC,MON
MON,KVB,OSO,OSS,TRO,MON
MON,KVB,OSO,OSS,VFB,MON
MON,KVB,OSO,STA,STB,MON
MON,KVB,OSO,STA,STC,MON
MON,KVB,OSO,STA,TENTRB,MON
MON,KVB,OSO,STA,TEQTRC,MON
MON,KVB,OSO,STA,TRO,MON
MON,KVB,OSO,STA,VFB,MON
MON,KVB,OSO,STB,STC,MON
MON,KVB,OSO,STB,TENTRB,MON
MON,KVB,OSO,STB,TEQTRC,MON
MON,KVB,OSO,STB,TRO,MON
MON,KVB,OSO,STB,VFB,MON
MON,KVB,OSO,STC,TENTRB,MON
MON,KVB,OSO,STC,TEQTRC,MON
MON,KVB,OSO,STC,TRO,MON
MON,KVB,OSO,STC,VFB,MON
MON,KVB,OSO,TENTRB,TEQTRC,MON
MON,KVB,OSO,TENTRB,TRO,MON
MON,KVB,OSO,TENTRB,VFB,MON
MON,KVB,OSO,TEQTRC,TRO,MON
MON,KVB,OSO,TEQTRC,VFB,MON
MON,KVB,OSO,TRO,VFB,MON
MON,KVB,OSS,STA,STB,MON
MON,KVB,OSS,STA,STC,MON
MON,KVB,OSS,STA,TENTRB,MON
MON,KVB,OSS,STA,TEQTRC,MON
MON,KVB,OSS,STA,TRO,MON
MON,KVB,OSS,STA,VFB,MON
MON,KVB,OSS,STB,STC,MON
MON,KVB,OSS,STB,TENTRB,MON
MON,KVB,OSS,STB,TEQTRC,MON
MON,KVB,OSS,STB,TRO,MON
MON,KVB,OSS,STB,VFB,MON
MON,KVB,OSS,STC,TENTRB,MON
MON,KVB,OSS,STC,TEQTRC,MON
MON,KVB,OSS,STC,TRO,MON
MON,KVB,OSS,STC,VFB,MON
MON,KVB,OSS,TENTRB,TEQTRC,MON
MON,KVB,OSS,TENTRB,TRO,MON
MON,KVB,OSS,TENTRB,VFB,MON
MON,KVB,OSS,TEQTRC,TRO,MON
MON,KVB,OSS,TEQTRC,VFB,MON
MON,KVB,OSS,TRO,VFB,MON
MON,KVB,STA,STB,STC,MON
MON,KVB,STA,STB,TENTRB,MON
MON,KVB,STA,STB,TEQTRC,MON
MON,KVB,STA,STB,TRO,MON
MON,KVB,STA,STB,VFB,MON
MON,KVB,STA,STC,TENTRB,MON
MON,KVB,STA,STC,TEQTRC,MON
MON,KVB,STA,STC,TRO,MON
MON,KVB,STA,STC,VFB,MON
MON,KVB,STA,TENTRB,TEQTRC,MON
MON,KVB,STA,TENTRB,TRO,MON
MON,KVB,STA,TENTRB,VFB,MON
MON,KVB,STA,TEQTRC,TRO,MON
MON,KVB,STA,TEQTRC,VFB,MON
MON,KVB,STA,TRO,VFB,MON
MON,KVB,STB,STC,TENTRB,MON
MON,KVB,STB,STC,TEQTRC,MON
MON,KVB,STB,STC,TRO,MON
MON,KVB,STB,STC,VFB,MON
MON,KVB,STB,TENTRB,TEQTRC,MON
MON,KVB,STB,TENTRB,TRO,MON
MON,KVB,STB,TENTRB,VFB,MON
MON,KVB,STB,TEQTRC,TRO,MON
MON,KVB,STB,TEQTRC,VFB,MON
MON,KVB,STB,TRO,VFB,MON
MON,KVB,STC,TENTRB,TEQTRC,MON
MON,KVB,STC,TENTRB,TRO,MON
MON,KVB,STC,TENTRB,VFB,MON
MON,KVB,STC,TEQTRC,TRO,MON
MON,KVB,STC,TEQTRC,VFB,MON
MON,KVB,STC,TRO,VFB,MON
MON,KVB,TENTRB,TEQTRC,TRO,MON
MON,KVB,TENTRB,TEQTRC,VFB,MON
MON,KVB,TENTRB,TRO,VFB,MON
MON,KVB,TEQTRC,TRO,VFB,MON
MON,MID,NLNVAL,OSC,OSE,MON
MON,MID,NLNVAL,OSC,OSO,MON
MON,MID,NLNVAL,OSC,OSS,MON
MON,MID,NLNVAL,OSC,STA,MON
MON,MID,NLNVAL,OSC,STB,MON
MON,MID,NLNVAL,OSC,STC,MON
MON,MID,NLNVAL,OSC,TENTRB,MON
MON,MID,NLNVAL,OSC,TEQTRC,MON
MON,MID,NLNVAL,OSC,TRO,MON
MON,MID,NLNVAL,OSC,VFB,MON
MON,MID,NLNVAL,OSE,OSO,MON
MON,MID,NLNVAL,OSE,OSS,MON
MON,MID,NLNVAL,OSE,TRO,MON
MON,MID,NLNVAL,OSE,VFB,MON
MON,MID,NLNVAL,OSO,OSS,MON
MON,MID,NLNVAL,OSO,STA,MON
MON,MID,NLNVAL,OSO,STB,MON
MON,MID,NLNVAL,OSO,STC,MON
MON,MID,NLNVAL,OSO,TENTRB,MON
MON,MID,NLNVAL,OSO,TEQTRC,MON
MON,MID,NLNVAL,OSO,TRO,MON
MON,MID,NLNVAL,OSO,VFB,MON
MON,MID,NLNVAL,OSS,STA,MON
MON,MID,NLNVAL,OSS,STB,MON
MON,MID,NLNVAL,OSS,STC,MON
MON,MID,NLNVAL,OSS,TENTRB,MON
MON,MID,NLNVAL,OSS,TEQTRC,MON
MON,MID,NLNVAL,OSS,TRO,MON
MON,MID,NLNVAL,OSS,VFB,MON
MON,MID,NLNVAL,STA,STB,MON
MON,MID,NLNVAL,STA,STC,MON
MON,MID,NLNVAL,STA,TENTRB,MON
MON,MID,NLNVAL,STA,TEQTRC,MON
MON,MID,NLNVAL,STA,TRO,MON
MON,MID,NLNVAL,STA,VFB,MON
MON,MID,NLNVAL,STB,TENTRB,MON
MON,MID,NLNVAL,STB,TEQTRC,MON
MON,MID,NLNVAL,STB,TRO,MON
MON,MID,NLNVAL,STB,VFB,MON
MON,MID,NLNVAL,STC,TENTRB,MON
MON,MID,NLNVAL,STC,TEQTRC,MON
MON,MID,NLNVAL,STC,TRO,MON
MON,MID,NLNVAL,STC,VFB,MON
MON,MID,NLNVAL,TENTRB,TEQTRC,MON
MON,MID,NLNVAL,TENTRB,TRO,MON
MON,MID,NLNVAL,TENTRB,VFB,MON
MON,MID,NLNVAL,TEQTRC,TRO,MON
MON,MID,NLNVAL,TEQTRC,VFB,MON
MON,MID,NLNVAL,TRO,VFB,MON
MON,MID,OSC,OSE,OSO,MON
MON,MID,OSC,OSE,OSS,MON
MON,MID,OSC,OSE,STA,MON
MON,MID,OSC,OSE,STB,MON
MON,MID,OSC,OSE,STC,MON
MON,MID,OSC,OSE,TENTRB,MON
MON,MID,OSC,OSE,TEQTRC,MON
MON,MID,OSC,OSE,TRO,MON
MON,MID,OSC,OSE,VFB,MON
MON,MID,OSC,OSO,OSS,MON
MON,MID,OSC,OSO,STA,MON
MON,MID,OSC,OSO,STB,MON
MON,MID,OSC,OSO,STC,MON
MON,MID,OSC,OSO,TENTRB,MON
MON,MID,OSC,OSO,TEQTRC,MON
MON,MID,OSC,OSO,TRO,MON
MON,MID,OSC,OSO,VFB,MON
MON,MID,OSC,OSS,STA,MON
MON,MID,OSC,OSS,STB,MON
MON,MID,OSC,OSS,STC,MON
MON,MID,OSC,OSS,TENTRB,MON
MON,MID,OSC,OSS,TEQTRC,MON
MON,MID,OSC,OSS,TRO,MON
MON,MID,OSC,OSS,VFB,MON
MON,MID,OSC,STA,STB,MON
MON,MID,OSC,STA,STC,MON
MON,MID,OSC,STA,TENTRB,MON
MON,MID,OSC,STA,TEQTRC,MON
MON,MID,OSC,STA,TRO,MON
MON,MID,OSC,STA,VFB,MON
MON,MID,OSC,STB,STC,MON
MON,MID,OSC,STB,TENTRB,MON
MON,MID,OSC,STB,TEQTRC,MON
MON,MID,OSC,STB,TRO,MON
MON,MID,OSC,STB,VFB,MON
MON,MID,OSC,STC,TENTRB,MON
MON,MID,OSC,STC,TEQTRC,MON
MON,MID,OSC,STC,TRO,MON
MON,MID,OSC,STC,VFB,MON
MON,MID,OSC,TENTRB,TEQTRC,MON
MON,MID,OSC,TENTRB,TRO,MON
MON,MID,OSC,TENTRB,VFB,MON
MON,MID,OSC,TEQTRC,TRO,MON
MON,MID,OSC,TEQTRC,VFB,MON
MON,MID,OSC,TRO,VFB,MON
MON,MID,OSE,OSO,OSS,MON
MON,MID,OSE,OSO,STA,MON
MON,MID,OSE,OSO,STB,MON
MON,MID,OSE,OSO,STC,MON
MON,MID,OSE,OSO,TENTRB,MON
MON,MID,OSE,OSO,TEQTRC,MON
MON,MID,OSE,OSO,TRO,MON
MON,MID,OSE,OSO,VFB,MON
MON,MID,OSE,OSS,STA,MON
MON,MID,OSE,OSS,STB,MON
MON,MID,OSE,OSS,STC,MON
MON,MID,OSE,OSS,TENTRB,MON
MON,MID,OSE,OSS,TEQTRC,MON
MON,MID,OSE,OSS,TRO,MON
MON,MID,OSE,OSS,VFB,MON
MON,MID,OSE,STA,TENTRB,MON
MON,MID,OSE,STA,TRO,MON
MON,MID,OSE,STA,VFB,MON
MON,MID,OSE,STB,TRO,MON
MON,MID,OSE,STB,VFB,MON
MON,MID,OSE,STC,TRO,MON
MON,MID,OSE,STC,VFB,MON
MON,MID,OSE,TENTRB,TRO,MON
MON,MID,OSE,TENTRB,VFB,MON
MON,MID,OSE,TEQTRC,TRO,MON
MON,MID,OSE,TEQTRC,VFB,MON
MON,MID,OSE,TRO,VFB,MON
MON,MID,OSO,OSS,STA,MON
MON,MID,OSO,OSS,STB,MON
MON,MID,OSO,OSS,STC,MON
MON,MID,OSO,OSS,TENTRB,MON
MON,MID,OSO,OSS,TEQTRC,MON
MON,MID,OSO,OSS,TRO,MON
MON,MID,OSO,OSS,VFB,MON
MON,MID,OSO,STA,STB,MON
MON,MID,OSO,STA,STC,MON
MON,MID,OSO,STA,TENTRB,MON
MON,MID,OSO,STA,TEQTRC,MON
MON,MID,OSO,STA,TRO,MON
MON,MID,OSO,STA,VFB,MON
MON,MID,OSO,STB,STC,MON
MON,MID,OSO,STB,TENTRB,MON
MON,MID,OSO,STB,TEQTRC,MON
MON,MID,OSO,STB,TRO,MON
MON,MID,OSO,STB,VFB,MON
MON,MID,OSO,STC,TENTRB,MON
MON,MID,OSO,STC,TEQTRC,MON
MON,MID,OSO,STC,TRO,MON
MON,MID,OSO,STC,VFB,MON
MON,MID,OSO,TENTRB,TEQTRC,MON
MON,MID,OSO,TENTRB,TRO,MON
MON,MID,OSO,TENTRB,VFB,MON
MON,MID,OSO,TEQTRC,TRO,MON
MON,MID,OSO,TEQTRC,VFB,MON
MON,MID,OSO,TRO,VFB,MON
MON,MID,OSS,STA,STB,MON
MON,MID,OSS,STA,STC,MON
MON,MID,OSS,STA,TENTRB,MON
MON,MID,OSS,STA,TEQTRC,MON
MON,MID,OSS,STA,TRO,MON
MON,MID,OSS,STA,VFB,MON
MON,MID,OSS,STB,STC,MON
MON,MID,OSS,STB,TENTRB,MON
MON,MID,OSS,STB,TEQTRC,MON
MON,MID,OSS,STB,TRO,MON
MON,MID,OSS,STB,VFB,MON
MON,MID,OSS,STC,TENTRB,MON
MON,MID,OSS,STC,TEQTRC,MON
MON,MID,OSS,STC,TRO,MON
MON,MID,OSS,STC,VFB,MON
MON,MID,OSS,TENTRB,TEQTRC,MON
MON,MID,OSS,TENTRB,TRO,MON
MON,MID,OSS,TENTRB,VFB,MON
MON,MID,OSS,TEQTRC,TRO,MON
MON,MID,OSS,TEQTRC,VFB,MON
MON,MID,OSS,TRO,VFB,MON
MON,MID,STA,STB,STC,MON
MON,MID,STA,STB,TENTRB,MON
MON,MID,STA,STB,TEQTRC,MON
MON,MID,STA,STB,TRO,MON
MON,MID,STA,STB,VFB,MON
MON,MID,STA,STC,TENTRB,MON
MON,MID,STA,STC,TEQTRC,MON
MON,MID,STA,STC,TRO,MON
MON,MID,STA,STC,VFB,MON
MON,MID,STA,TENTRB,TEQTRC,MON
MON,MID,STA,TENTRB,TRO,MON
MON,MID,STA,TENTRB,VFB,MON
MON,MID,STA,TEQTRC,TRO,MON
MON,MID,STA,TEQTRC,VFB,MON
MON,MID,STA,TRO,VFB,MON
MON,MID,STB,STC,TENTRB,MON
MON,MID,STB,STC,TEQTRC,MON
MON,MID,STB,STC,TRO,MON
MON,MID,STB,STC,VFB,MON
MON,MID,STB,TENTRB,TEQTRC,MON
MON,MID,STB,TENTRB,TRO,MON
MON,MID,STB,TENTRB,VFB,MON
MON,MID,STB,TEQTRC,TRO,MON
MON,MID,STB,TEQTRC,VFB,MON
MON,MID,STB,TRO,VFB,MON
MON,MID,STC,TENTRB,TEQTRC,MON
MON,MID,STC,TENTRB,TRO,MON
MON,MID,STC,TENTRB,VFB,MON
MON,MID,STC,TEQTRC,TRO,MON
MON,MID,STC,TEQTRC,VFB,MON
MON,MID,STC,TRO,VFB,MON
MON,MID,TENTRB,TEQTRC,TRO,MON
MON,MID,TENTRB,TEQTRC,VFB,MON
MON,MID,TENTRB,TRO,VFB,MON
MON,MID,TEQTRC,TRO,VFB,MON
MON,NLNVAL,OSC,OSE,OSO,MON
MON,NLNVAL,OSC,OSE,TRO,MON
MON,NLNVAL,OSC,OSO,OSS,MON
MON,NLNVAL,OSC,OSO,STA,MON
MON,NLNVAL,OSC,OSO,STB,MON
MON,NLNVAL,OSC,OSO,STC,MON
MON,NLNVAL,OSC,OSO,TENTRB,MON
MON,NLNVAL,OSC,OSO,TEQTRC,MON
MON,NLNVAL,OSC,OSO,TRO,MON
MON,NLNVAL,OSC,OSO,VFB,MON
MON,NLNVAL,OSC,OSS,STA,MON
MON,NLNVAL,OSC,OSS,STB,MON
MON,NLNVAL,OSC,OSS,STC,MON
MON,NLNVAL,OSC,OSS,TENTRB,MON
MON,NLNVAL,OSC,OSS,TEQTRC,MON
MON,NLNVAL,OSC,OSS,TRO,MON
