MON,APT,MON
MON,KVB,MON
MON,MID,MON
MON,NLN,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,TEN,MON
MON,TEQ,MON
MON,TRB,MON
MON,TRC,MON
MON,TRO,MON
MON,VAL,MON
MON,VFB,MON
MON,APT,OSS,OSE,OSC,MON
MON,APT,OSE,OSC,TEN,MON
MON,APT,OSE,OSC,TEQ,MON
MON,APT,OSE,OSC,TRB,MON
MON,APT,OSE,OSC,TRC,MON
MON,TRO,APT,OSE,OSC,MON
MON,APT,OSE,OSC,VAL,MON
MON,APT,OSE,OSC,VFB,MON
MON,APT,OSS,OSC,OSO,MON
MON,APT,OSC,OSO,TEN,MON
MON,APT,OSC,OSO,TEQ,MON
MON,APT,OSC,OSO,TRB,MON
MON,APT,OSC,OSO,TRC,MON
MON,OSO,OSC,APT,TRO,MON
MON,APT,OSC,OSO,VAL,MON
MON,APT,OSC,OSO,VFB,MON
MON,APT,OSS,OSC,TEN,MON
MON,APT,OSS,OSC,TEQ,MON
MON,APT,OSS,OSC,TRB,MON
MON,APT,OSS,OSC,TRC,MON
MON,OSC,OSS,APT,TRO,MON
MON,APT,OSS,OSC,VAL,MON
MON,APT,OSS,OSC,VFB,MON
MON,TEN,APT,OSC,TEQ,MON
MON,APT,OSC,TEN,TRB,MON
MON,TEN,APT,OSC,TRC,MON
MON,TEN,OSC,APT,TRO,MON
MON,TEN,APT,OSC,VAL,MON
MON,TEN,VFB,OSC,APT,MON
MON,APT,OSC,TRB,TEQ,MON
MON,APT,OSC,TEQ,TRC,MON
MON,TEQ,OSC,APT,TRO,MON
MON,APT,OSC,VAL,TEQ,MON
MON,APT,OSC,VFB,TEQ,MON
MON,APT,OSC,TRB,TRC,MON
MON,TRB,OSC,APT,TRO,MON
MON,APT,OSC,VAL,TRB,MON
MON,APT,OSC,VFB,TRB,MON
MON,TRC,OSC,APT,TRO,MON
MON,TRC,VAL,OSC,APT,MON
MON,APT,OSC,VFB,TRC,MON
MON,TRO,APT,OSC,VAL,MON
MON,TRO,APT,OSC,VFB,MON
MON,APT,OSC,VFB,VAL,MON
MON,APT,OSS,OSE,OSO,MON
MON,APT,OSE,OSO,TEN,MON
MON,APT,OSE,OSO,TEQ,MON
MON,APT,OSE,OSO,TRB,MON
MON,APT,OSE,OSO,TRC,MON
MON,OSO,OSE,APT,TRO,MON
MON,APT,OSE,OSO,VAL,MON
MON,APT,OSE,OSO,VFB,MON
MON,APT,OSS,OSE,TEN,MON
MON,APT,OSS,OSE,TEQ,MON
MON,APT,OSS,OSE,TRB,MON
MON,APT,OSS,OSE,TRC,MON
MON,APT,OSS,OSE,TRO,MON
MON,APT,OSS,OSE,VAL,MON
MON,APT,OSS,OSE,VFB,MON
MON,APT,OSE,TEN,TEQ,MON
MON,APT,OSE,TEN,TRB,MON
MON,APT,OSE,TEN,TRC,MON
MON,TEN,OSE,APT,TRO,MON
MON,TEN,APT,OSE,VAL,MON
MON,APT,OSE,VFB,TEN,MON
MON,APT,OSE,TRB,TEQ,MON
MON,APT,OSE,TEQ,TRC,MON
MON,TEQ,OSE,APT,TRO,MON
MON,APT,OSE,VAL,TEQ,MON
MON,APT,OSE,VFB,TEQ,MON
MON,APT,OSE,TRB,TRC,MON
MON,TRB,OSE,APT,TRO,MON
MON,APT,OSE,VAL,TRB,MON
MON,APT,OSE,VFB,TRB,MON
MON,TRC,OSE,APT,TRO,MON
MON,APT,OSE,VAL,TRC,MON
MON,APT,OSE,VFB,TRC,MON
MON,VAL,OSE,APT,TRO,MON
MON,TRO,APT,OSE,VFB,MON
MON,APT,OSE,VFB,VAL,MON
MON,TEN,OSO,OSS,APT,MON
MON,APT,OSS,OSO,TEQ,MON
MON,APT,OSS,OSO,TRB,MON
MON,APT,OSS,OSO,TRC,MON
MON,OSO,OSS,APT,TRO,MON
MON,APT,OSS,OSO,VAL,MON
MON,APT,OSS,OSO,VFB,MON
MON,TEN,APT,OSO,TEQ,MON
MON,TEN,APT,OSO,TRB,MON
MON,TEN,APT,OSO,TRC,MON
MON,TEN,OSO,APT,TRO,MON
MON,TEN,APT,OSO,VAL,MON
MON,TEN,VFB,OSO,APT,MON
MON,APT,OSO,TRB,TEQ,MON
MON,APT,OSO,TEQ,TRC,MON
MON,TEQ,OSO,APT,TRO,MON
MON,APT,OSO,VAL,TEQ,MON
MON,APT,OSO,VFB,TEQ,MON
MON,APT,OSO,TRB,TRC,MON
MON,TRB,OSO,APT,TRO,MON
MON,APT,OSO,VAL,TRB,MON
MON,APT,OSO,VFB,TRB,MON
MON,TRC,OSO,APT,TRO,MON
MON,TRC,VAL,OSO,APT,MON
MON,APT,OSO,VFB,TRC,MON
MON,TRO,APT,OSO,VAL,MON
MON,TRO,APT,OSO,VFB,MON
MON,APT,OSO,VFB,VAL,MON
MON,APT,OSS,TEN,TEQ,MON
MON,APT,OSS,TEN,TRB,MON
MON,APT,OSS,TEN,TRC,MON
MON,TEN,OSS,APT,TRO,MON
MON,TEN,APT,OSS,VAL,MON
MON,APT,OSS,VFB,TEN,MON
MON,APT,OSS,TRB,TEQ,MON
MON,APT,OSS,TEQ,TRC,MON
MON,TEQ,OSS,APT,TRO,MON
MON,APT,OSS,VAL,TEQ,MON
MON,APT,OSS,VFB,TEQ,MON
MON,APT,OSS,TRB,TRC,MON
MON,TRB,OSS,APT,TRO,MON
MON,APT,OSS,VAL,TRB,MON
MON,APT,OSS,VFB,TRB,MON
MON,TRC,OSS,APT,TRO,MON
MON,APT,OSS,VAL,TRC,MON
MON,APT,OSS,VFB,TRC,MON
MON,VAL,OSS,APT,TRO,MON
MON,TRO,APT,OSS,VFB,MON
MON,APT,OSS,VFB,VAL,MON
MON,TEQ,TRB,TEN,APT,MON
MON,TRC,TEQ,TEN,APT,MON
MON,TEQ,TEN,APT,TRO,MON
MON,TEN,APT,VAL,TEQ,MON
MON,TEN,APT,VFB,TEQ,MON
MON,APT,TEN,TRB,TRC,MON
MON,TRB,TEN,APT,TRO,MON
MON,TRB,TEN,APT,VAL,MON
MON,TEN,APT,VFB,TRB,MON
MON,TRC,TEN,APT,TRO,MON
MON,TEN,APT,VAL,TRC,MON
MON,TEN,APT,VFB,TRC,MON
MON,TEN,VAL,APT,TRO,MON
MON,TEN,VFB,APT,TRO,MON
MON,TEN,VFB,VAL,APT,MON
MON,APT,TRB,TEQ,TRC,MON
MON,TEQ,TRB,APT,TRO,MON
MON,TEQ,VAL,APT,TRB,MON
MON,APT,VFB,TRB,TEQ,MON
MON,TRC,TEQ,APT,TRO,MON
MON,TRC,TEQ,VAL,APT,MON
MON,APT,VFB,TEQ,TRC,MON
MON,TRO,APT,VAL,TEQ,MON
MON,TEQ,VFB,APT,TRO,MON
MON,APT,VFB,VAL,TEQ,MON
MON,TRO,APT,TRB,TRC,MON
MON,TRC,VAL,APT,TRB,MON
MON,TRC,TRB,VFB,APT,MON
MON,TRB,VAL,APT,TRO,MON
MON,TRB,VFB,APT,TRO,MON
MON,APT,VAL,VFB,TRB,MON
MON,TRC,VAL,APT,TRO,MON
MON,TRC,VFB,APT,TRO,MON
MON,APT,VFB,VAL,TRC,MON
MON,VAL,VFB,APT,TRO,MON
MON,KVB,NLN,MID,OSC,MON
MON,KVB,NLN,MID,OSE,MON
MON,KVB,NLN,MID,OSO,MON
MON,KVB,NLN,MID,OSS,MON
MON,KVB,NLN,MID,TEN,MON
MON,MID,NLN,KVB,TEQ,MON
MON,KVB,NLN,MID,TRB,MON
MON,MID,NLN,KVB,TRC,MON
MON,KVB,NLN,MID,TRO,MON
MON,KVB,VAL,NLN,MID,MON
MON,KVB,NLN,MID,VFB,MON
MON,KVB,MID,OSE,OSC,MON
MON,KVB,MID,OSC,OSO,MON
MON,KVB,MID,OSS,OSC,MON
MON,KVB,MID,OSC,TEN,MON
MON,OSC,MID,KVB,TEQ,MON
MON,TRB,OSC,MID,KVB,MON
MON,OSC,MID,KVB,TRC,MON
MON,KVB,MID,OSC,TRO,MON
MON,KVB,VAL,MID,OSC,MON
MON,VFB,OSC,MID,KVB,MON
MON,KVB,MID,OSE,OSO,MON
MON,KVB,MID,OSS,OSE,MON
MON,KVB,MID,OSE,TEN,MON
MON,OSE,MID,KVB,TEQ,MON
MON,KVB,MID,OSE,TRB,MON
MON,OSE,MID,KVB,TRC,MON
MON,KVB,MID,OSE,TRO,MON
MON,OSE,MID,VAL,KVB,MON
MON,OSE,MID,KVB,VFB,MON
MON,KVB,MID,OSS,OSO,MON
MON,TEN,OSO,MID,KVB,MON
MON,OSO,MID,KVB,TEQ,MON
MON,KVB,MID,OSO,TRB,MON
MON,OSO,MID,KVB,TRC,MON
MON,KVB,MID,OSO,TRO,MON
MON,OSO,MID,VAL,KVB,MON
MON,KVB,MID,OSO,VFB,MON
MON,KVB,MID,OSS,TEN,MON
MON,OSS,MID,KVB,TEQ,MON
MON,KVB,MID,OSS,TRB,MON
MON,TRC,KVB,MID,OSS,MON
MON,KVB,MID,OSS,TRO,MON
MON,KVB,VAL,MID,OSS,MON
MON,OSS,MID,KVB,VFB,MON
MON,TEN,MID,KVB,TEQ,MON
MON,KVB,MID,TEN,TRB,MON
MON,TEN,MID,KVB,TRC,MON
MON,KVB,MID,TEN,TRO,MON
MON,KVB,VAL,MID,TEN,MON
MON,KVB,MID,VFB,TEN,MON
MON,TEQ,KVB,MID,TRB,MON
MON,MID,KVB,TEQ,TRC,MON
MON,TEQ,KVB,MID,TRO,MON
MON,MID,VAL,KVB,TEQ,MON
MON,TEQ,VFB,MID,KVB,MON
MON,TRB,MID,KVB,TRC,MON
MON,TRB,KVB,MID,TRO,MON
MON,TRB,MID,VAL,KVB,MON
MON,KVB,MID,VFB,TRB,MON
MON,TRC,KVB,MID,TRO,MON
MON,TRC,KVB,VAL,MID,MON
MON,KVB,MID,VFB,TRC,MON
MON,KVB,VAL,MID,TRO,MON
MON,KVB,MID,VFB,TRO,MON
MON,KVB,VAL,MID,VFB,MON
MON,KVB,NLN,OSC,OSE,MON
MON,KVB,NLN,OSC,OSO,MON
MON,KVB,NLN,OSC,OSS,MON
MON,KVB,NLN,OSC,TEN,MON
MON,OSC,NLN,KVB,TEQ,MON
MON,KVB,NLN,OSC,TRB,MON
MON,OSC,NLN,KVB,TRC,MON
MON,KVB,NLN,OSC,TRO,MON
MON,KVB,VAL,NLN,OSC,MON
MON,KVB,NLN,VFB,OSC,MON
MON,KVB,NLN,OSO,OSE,MON
MON,KVB,NLN,OSE,OSS,MON
MON,KVB,NLN,OSE,TEN,MON
MON,TEQ,KVB,NLN,OSE,MON
MON,KVB,NLN,OSE,TRB,MON
MON,OSE,NLN,KVB,TRC,MON
MON,KVB,NLN,OSE,TRO,MON
MON,KVB,VAL,NLN,OSE,MON
MON,KVB,NLN,VFB,OSE,MON
MON,KVB,NLN,OSO,OSS,MON
MON,KVB,NLN,OSO,TEN,MON
MON,OSO,NLN,KVB,TEQ,MON
MON,KVB,NLN,OSO,TRB,MON
MON,OSO,NLN,KVB,TRC,MON
MON,KVB,NLN,OSO,TRO,MON
MON,KVB,VAL,NLN,OSO,MON
MON,KVB,NLN,VFB,OSO,MON
MON,KVB,NLN,OSS,TEN,MON
MON,OSS,NLN,KVB,TEQ,MON
MON,KVB,NLN,OSS,TRB,MON
MON,OSS,NLN,KVB,TRC,MON
MON,KVB,NLN,OSS,TRO,MON
MON,KVB,VAL,NLN,OSS,MON
MON,KVB,NLN,VFB,OSS,MON
MON,TEN,NLN,KVB,TEQ,MON
MON,KVB,NLN,TRB,TEN,MON
MON,TRC,KVB,NLN,TEN,MON
MON,KVB,NLN,TEN,TRO,MON
MON,KVB,VAL,NLN,TEN,MON
MON,KVB,NLN,VFB,TEN,MON
MON,TEQ,KVB,NLN,TRB,MON
MON,KVB,NLN,TEQ,TRC,MON
MON,TEQ,KVB,NLN,TRO,MON
MON,KVB,VAL,NLN,TEQ,MON
MON,KVB,NLN,VFB,TEQ,MON
MON,TRB,NLN,KVB,TRC,MON
MON,KVB,NLN,TRB,TRO,MON
MON,KVB,VAL,NLN,TRB,MON
MON,KVB,NLN,VFB,TRB,MON
MON,TRC,KVB,NLN,TRO,MON
MON,KVB,VAL,NLN,TRC,MON
MON,KVB,NLN,VFB,TRC,MON
MON,KVB,VAL,NLN,TRO,MON
MON,KVB,NLN,VFB,TRO,MON
MON,KVB,VAL,NLN,VFB,MON
MON,KVB,OSO,OSC,OSE,MON
MON,OSS,OSE,OSC,KVB,MON
MON,KVB,OSC,OSE,TEN,MON
MON,TEQ,KVB,OSC,OSE,MON
MON,KVB,OSC,OSE,TRB,MON
MON,TRC,KVB,OSC,OSE,MON
MON,KVB,OSC,OSE,TRO,MON
MON,KVB,VAL,OSC,OSE,MON
MON,KVB,VFB,OSC,OSE,MON
MON,KVB,OSO,OSC,OSS,MON
MON,KVB,OSC,OSO,TEN,MON
MON,OSO,OSC,KVB,TEQ,MON
MON,KVB,OSC,OSO,TRB,MON
MON,OSO,OSC,KVB,TRC,MON
MON,KVB,OSC,OSO,TRO,MON
MON,KVB,VAL,OSC,OSO,MON
MON,KVB,VFB,OSO,OSC,MON
MON,TEN,OSS,OSC,KVB,MON
MON,TEQ,KVB,OSC,OSS,MON
MON,KVB,OSC,OSS,TRB,MON
MON,OSS,OSC,KVB,TRC,MON
MON,KVB,OSC,OSS,TRO,MON
MON,KVB,VAL,OSC,OSS,MON
MON,KVB,VFB,OSC,OSS,MON
MON,TEN,OSC,KVB,TEQ,MON
MON,TRB,TEN,OSC,KVB,MON
MON,TEN,OSC,KVB,TRC,MON
MON,KVB,OSC,TEN,TRO,MON
MON,KVB,VAL,OSC,TEN,MON
MON,KVB,VFB,OSC,TEN,MON
MON,TEQ,KVB,OSC,TRB,MON
MON,OSC,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSC,TRO,MON
MON,OSC,VAL,KVB,TEQ,MON
MON,OSC,VFB,KVB,TEQ,MON
MON,TRB,OSC,KVB,TRC,MON
MON,TRB,KVB,OSC,TRO,MON
MON,KVB,VAL,OSC,TRB,MON
MON,KVB,VFB,OSC,TRB,MON
MON,TRC,KVB,OSC,TRO,MON
MON,TRC,KVB,VAL,OSC,MON
MON,OSC,VFB,KVB,TRC,MON
MON,KVB,VAL,OSC,TRO,MON
MON,KVB,VFB,OSC,TRO,MON
MON,KVB,VAL,VFB,OSC,MON
MON,KVB,OSO,OSE,OSS,MON
MON,KVB,OSO,OSE,TEN,MON
MON,TEQ,KVB,OSO,OSE,MON
MON,KVB,OSO,OSE,TRB,MON
MON,OSE,OSO,KVB,TRC,MON
MON,KVB,OSO,OSE,TRO,MON
MON,KVB,VAL,OSO,OSE,MON
MON,KVB,VFB,OSO,OSE,MON
MON,KVB,OSE,OSS,TEN,MON
MON,OSS,OSE,KVB,TEQ,MON
MON,KVB,OSE,OSS,TRB,MON
MON,TRC,KVB,OSE,OSS,MON
MON,KVB,OSE,OSS,TRO,MON
MON,KVB,VAL,OSE,OSS,MON
MON,KVB,VFB,OSE,OSS,MON
MON,TEN,OSE,KVB,TEQ,MON
MON,KVB,OSE,TEN,TRB,MON
MON,TEN,OSE,KVB,TRC,MON
MON,KVB,OSE,TEN,TRO,MON
MON,KVB,VAL,OSE,TEN,MON
MON,KVB,VFB,OSE,TEN,MON
MON,TEQ,KVB,OSE,TRB,MON
MON,OSE,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSE,TRO,MON
MON,TEQ,KVB,VAL,OSE,MON
MON,OSE,VFB,KVB,TEQ,MON
MON,TRB,OSE,KVB,TRC,MON
MON,TRB,KVB,OSE,TRO,MON
MON,KVB,VAL,OSE,TRB,MON
MON,KVB,VFB,OSE,TRB,MON
MON,TRC,KVB,OSE,TRO,MON
MON,OSE,VAL,KVB,TRC,MON
MON,OSE,VFB,KVB,TRC,MON
MON,KVB,VAL,OSE,TRO,MON
MON,KVB,VFB,OSE,TRO,MON
MON,KVB,VAL,VFB,OSE,MON
MON,TEN,OSS,OSO,KVB,MON
MON,TEQ,KVB,OSO,OSS,MON
MON,KVB,OSO,OSS,TRB,MON
MON,OSS,OSO,KVB,TRC,MON
MON,KVB,OSO,OSS,TRO,MON
MON,KVB,VAL,OSO,OSS,MON
MON,KVB,VFB,OSO,OSS,MON
MON,TEN,OSO,KVB,TEQ,MON
MON,KVB,OSO,TRB,TEN,MON
MON,TEN,OSO,KVB,TRC,MON
MON,KVB,OSO,TEN,TRO,MON
MON,KVB,VAL,OSO,TEN,MON
MON,KVB,VFB,OSO,TEN,MON
MON,TEQ,KVB,OSO,TRB,MON
MON,OSO,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSO,TRO,MON
MON,OSO,VAL,KVB,TEQ,MON
MON,OSO,VFB,KVB,TEQ,MON
MON,TRB,OSO,KVB,TRC,MON
MON,KVB,OSO,TRB,TRO,MON
MON,KVB,VAL,OSO,TRB,MON
MON,KVB,VFB,OSO,TRB,MON
MON,TRC,KVB,OSO,TRO,MON
MON,OSO,VAL,KVB,TRC,MON
MON,TRC,KVB,VFB,OSO,MON
MON,KVB,VAL,OSO,TRO,MON
MON,KVB,VFB,OSO,TRO,MON
MON,KVB,VAL,VFB,OSO,MON
MON,TEN,OSS,KVB,TEQ,MON
MON,TRB,TEN,OSS,KVB,MON
MON,TEN,OSS,KVB,TRC,MON
MON,KVB,OSS,TEN,TRO,MON
MON,KVB,VAL,OSS,TEN,MON
MON,KVB,VFB,OSS,TEN,MON
MON,TEQ,KVB,OSS,TRB,MON
MON,OSS,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSS,TRO,MON
MON,OSS,VAL,KVB,TEQ,MON
MON,OSS,VFB,KVB,TEQ,MON
MON,TRB,OSS,KVB,TRC,MON
MON,TRO,OSS,KVB,TRB,MON
MON,TRB,OSS,VAL,KVB,MON
MON,KVB,VFB,OSS,TRB,MON
MON,TRC,KVB,OSS,TRO,MON
MON,OSS,VAL,KVB,TRC,MON
MON,OSS,VFB,KVB,TRC,MON
MON,KVB,VAL,OSS,TRO,MON
MON,KVB,VFB,OSS,TRO,MON
MON,KVB,VAL,VFB,OSS,MON
MON,TEN,TRB,KVB,TEQ,MON
MON,TEN,KVB,TEQ,TRC,MON
MON,TEQ,KVB,TEN,TRO,MON
MON,TEN,VAL,KVB,TEQ,MON
MON,TEN,VFB,KVB,TEQ,MON
MON,TEN,TRB,KVB,TRC,MON
MON,KVB,TRB,TEN,TRO,MON
MON,KVB,VAL,TRB,TEN,MON
MON,KVB,VFB,TRB,TEN,MON
MON,TRC,KVB,TEN,TRO,MON
MON,TEN,VAL,KVB,TRC,MON
MON,TEN,VFB,KVB,TRC,MON
MON,KVB,VAL,TEN,TRO,MON
MON,KVB,VFB,TEN,TRO,MON
MON,KVB,VAL,VFB,TEN,MON
MON,TRB,KVB,TEQ,TRC,MON
MON,TEQ,KVB,TRB,TRO,MON
MON,TEQ,KVB,VAL,TRB,MON
MON,TEQ,KVB,VFB,TRB,MON
MON,TRC,TEQ,KVB,TRO,MON
MON,KVB,VAL,TEQ,TRC,MON
MON,KVB,VFB,TEQ,TRC,MON
MON,TEQ,KVB,VAL,TRO,MON
MON,TRO,VFB,KVB,TEQ,MON
MON,KVB,VAL,VFB,TEQ,MON
MON,TRC,KVB,TRB,TRO,MON
MON,TRB,VAL,KVB,TRC,MON
MON,TRC,KVB,VFB,TRB,MON
MON,KVB,VAL,TRB,TRO,MON
MON,KVB,VFB,TRB,TRO,MON
MON,KVB,VAL,VFB,TRB,MON
MON,TRC,KVB,VAL,TRO,MON
MON,TRC,KVB,VFB,TRO,MON
MON,KVB,VAL,VFB,TRC,MON
MON,KVB,VAL,VFB,TRO,MON
MON,NLN,MID,OSE,OSC,MON
MON,NLN,MID,OSC,OSO,MON
MON,NLN,MID,OSS,OSC,MON
MON,NLN,MID,OSC,TEN,MON
MON,TEQ,NLN,MID,OSC,MON
MON,NLN,MID,OSC,TRB,MON
MON,OSC,MID,NLN,TRC,MON
MON,NLN,MID,OSC,TRO,MON
MON,OSC,MID,NLN,VAL,MON
MON,NLN,MID,OSC,VFB,MON
MON,NLN,MID,OSE,OSO,MON
MON,NLN,MID,OSS,OSE,MON
MON,NLN,MID,OSE,TEN,MON
MON,OSE,MID,NLN,TEQ,MON
MON,NLN,MID,OSE,TRB,MON
MON,OSE,MID,NLN,TRC,MON
MON,NLN,MID,OSE,TRO,MON
MON,OSE,MID,NLN,VAL,MON
MON,OSE,MID,NLN,VFB,MON
MON,OSO,OSS,MID,NLN,MON
MON,NLN,MID,OSO,TEN,MON
MON,OSO,MID,NLN,TEQ,MON
MON,NLN,MID,OSO,TRB,MON
MON,OSO,MID,NLN,TRC,MON
MON,NLN,MID,OSO,TRO,MON
MON,OSO,MID,NLN,VAL,MON
MON,NLN,MID,OSO,VFB,MON
MON,TEN,OSS,MID,NLN,MON
MON,OSS,MID,NLN,TEQ,MON
MON,OSS,MID,NLN,TRB,MON
MON,OSS,MID,NLN,TRC,MON
MON,NLN,MID,OSS,TRO,MON
MON,OSS,MID,NLN,VAL,MON
MON,VFB,NLN,MID,OSS,MON
MON,TEN,MID,NLN,TEQ,MON
MON,NLN,MID,TEN,TRB,MON
MON,TEN,MID,NLN,TRC,MON
MON,NLN,MID,TEN,TRO,MON
MON,TEN,MID,NLN,VAL,MON
MON,TEN,VFB,MID,NLN,MON
MON,TEQ,NLN,MID,TRB,MON
MON,MID,NLN,TEQ,TRC,MON
MON,TEQ,NLN,MID,TRO,MON
MON,MID,NLN,VAL,TEQ,MON
MON,NLN,MID,VFB,TEQ,MON
MON,TRB,MID,NLN,TRC,MON
MON,TRB,NLN,MID,TRO,MON
MON,TRB,MID,NLN,VAL,MON
MON,NLN,MID,VFB,TRB,MON
MON,TRC,NLN,MID,TRO,MON
MON,MID,NLN,VAL,TRC,MON
MON,VFB,MID,NLN,TRC,MON
MON,TRO,MID,NLN,VAL,MON
MON,VFB,NLN,MID,TRO,MON
MON,VAL,NLN,MID,VFB,MON
MON,OSE,MID,OSC,OSO,MON
MON,OSC,MID,OSS,OSE,MON
MON,OSE,MID,OSC,TEN,MON
MON,OSE,MID,OSC,TEQ,MON
MON,OSE,MID,OSC,TRB,MON
MON,OSE,MID,OSC,TRC,MON
MON,OSC,MID,OSE,TRO,MON
MON,OSC,OSE,MID,VAL,MON
MON,OSE,MID,OSC,VFB,MON
MON,OSO,OSC,MID,OSS,MON
MON,OSO,MID,OSC,TEN,MON
MON,OSC,MID,OSO,TEQ,MON
MON,OSC,MID,OSO,TRB,MON
MON,OSC,MID,OSO,TRC,MON
MON,OSO,MID,OSC,TRO,MON
MON,OSO,OSC,MID,VAL,MON
MON,OSO,OSC,MID,VFB,MON
MON,OSS,MID,OSC,TEN,MON
MON,OSS,MID,OSC,TEQ,MON
MON,OSS,MID,OSC,TRB,MON
MON,OSS,MID,OSC,TRC,MON
MON,OSC,MID,OSS,TRO,MON
MON,OSC,OSS,MID,VAL,MON
MON,OSS,MID,OSC,VFB,MON
MON,TEN,OSC,MID,TEQ,MON
MON,TEN,OSC,MID,TRB,MON
MON,TRC,MID,OSC,TEN,MON
MON,TEN,OSC,MID,TRO,MON
MON,TEN,OSC,MID,VAL,MON
MON,TEN,OSC,MID,VFB,MON
MON,TEQ,MID,OSC,TRB,MON
MON,OSC,MID,TEQ,TRC,MON
MON,TEQ,MID,OSC,TRO,MON
MON,OSC,MID,VAL,TEQ,MON
MON,OSC,MID,VFB,TEQ,MON
MON,TRC,MID,OSC,TRB,MON
MON,TRB,OSC,MID,TRO,MON
MON,TRB,OSC,MID,VAL,MON
MON,OSC,MID,VFB,TRB,MON
MON,TRC,MID,OSC,TRO,MON
MON,TRC,VAL,MID,OSC,MON
MON,OSC,MID,VFB,TRC,MON
MON,TRO,OSC,MID,VAL,MON
MON,TRO,OSC,MID,VFB,MON
MON,VAL,MID,OSC,VFB,MON
MON,OSE,OSS,MID,OSO,MON
MON,OSE,MID,OSO,TEN,MON
MON,OSE,MID,OSO,TEQ,MON
MON,OSE,MID,OSO,TRB,MON
MON,OSE,MID,OSO,TRC,MON
MON,OSO,MID,OSE,TRO,MON
MON,OSO,OSE,MID,VAL,MON
MON,OSE,MID,OSO,VFB,MON
MON,OSS,MID,OSE,TEN,MON
MON,OSE,OSS,MID,TEQ,MON
MON,OSE,OSS,MID,TRB,MON
MON,TRC,MID,OSS,OSE,MON
MON,OSE,MID,OSS,TRO,MON
MON,OSE,OSS,MID,VAL,MON
MON,VFB,MID,OSS,OSE,MON
MON,TEN,OSE,MID,TEQ,MON
MON,TRB,MID,OSE,TEN,MON
MON,TEN,OSE,MID,TRC,MON
MON,TEN,MID,OSE,TRO,MON
MON,TEN,OSE,MID,VAL,MON
MON,TEN,OSE,MID,VFB,MON
MON,TEQ,MID,OSE,TRB,MON
MON,OSE,MID,TEQ,TRC,MON
MON,TEQ,MID,OSE,TRO,MON
MON,OSE,MID,VAL,TEQ,MON
MON,OSE,MID,VFB,TEQ,MON
MON,TRB,OSE,MID,TRC,MON
MON,TRB,MID,OSE,TRO,MON
MON,TRB,OSE,MID,VAL,MON
MON,OSE,MID,VFB,TRB,MON
MON,TRC,MID,OSE,TRO,MON
MON,OSE,MID,VAL,TRC,MON
MON,OSE,MID,VFB,TRC,MON
MON,VAL,MID,OSE,TRO,MON
MON,VFB,MID,OSE,TRO,MON
MON,OSE,MID,VAL,VFB,MON
MON,TEN,OSO,MID,OSS,MON
MON,OSS,MID,OSO,TEQ,MON
MON,OSS,MID,OSO,TRB,MON
MON,OSS,MID,OSO,TRC,MON
MON,OSO,MID,OSS,TRO,MON
MON,OSO,OSS,MID,VAL,MON
MON,OSS,MID,OSO,VFB,MON
MON,TEN,MID,OSO,TEQ,MON
MON,TEN,MID,OSO,TRB,MON
MON,TRC,OSO,MID,TEN,MON
MON,TEN,OSO,MID,TRO,MON
MON,TEN,OSO,MID,VAL,MON
MON,TEN,OSO,MID,VFB,MON
MON,TRB,MID,OSO,TEQ,MON
MON,TRC,TEQ,OSO,MID,MON
MON,TEQ,OSO,MID,TRO,MON
MON,OSO,MID,VAL,TEQ,MON
MON,OSO,MID,VFB,TEQ,MON
MON,TRB,MID,OSO,TRC,MON
MON,TRB,OSO,MID,TRO,MON
MON,TRB,OSO,MID,VAL,MON
MON,TRB,OSO,MID,VFB,MON
MON,TRC,OSO,MID,TRO,MON
MON,OSO,MID,VAL,TRC,MON
MON,OSO,MID,VFB,TRC,MON
MON,TRO,OSO,MID,VAL,MON
MON,TRO,OSO,MID,VFB,MON
MON,VFB,OSO,MID,VAL,MON
MON,TEN,OSS,MID,TEQ,MON
MON,TRB,MID,OSS,TEN,MON
MON,TEN,OSS,MID,TRC,MON
MON,TEN,MID,OSS,TRO,MON
MON,TEN,OSS,MID,VAL,MON
MON,OSS,MID,VFB,TEN,MON
MON,OSS,MID,TRB,TEQ,MON
MON,OSS,MID,TEQ,TRC,MON
MON,TEQ,MID,OSS,TRO,MON
MON,OSS,MID,VAL,TEQ,MON
MON,TEQ,VFB,MID,OSS,MON
MON,OSS,MID,TRB,TRC,MON
MON,TRB,MID,OSS,TRO,MON
MON,TRB,OSS,MID,VAL,MON
MON,OSS,MID,VFB,TRB,MON
MON,TRC,MID,OSS,TRO,MON
MON,OSS,MID,VAL,TRC,MON
MON,OSS,MID,VFB,TRC,MON
MON,VAL,MID,OSS,TRO,MON
MON,VFB,MID,OSS,TRO,MON
MON,VFB,VAL,MID,OSS,MON
MON,TEQ,TRB,MID,TEN,MON
MON,TRC,TEQ,MID,TEN,MON
MON,TEQ,MID,TEN,TRO,MON
MON,TEN,MID,VAL,TEQ,MON
MON,TEN,MID,VFB,TEQ,MON
MON,TEN,MID,TRB,TRC,MON
